best_duplicate_pair_score,combined_anomaly_score,connected_components_26,duplicate_conflict_score,evidence_coverage,evidence_scope,evidence_supported_voxels,fragmentation_rank,fragmentation_score,gt_dominant_fraction,gt_dominant_id,gt_dominant_label,gt_eligible_member_observations,gt_false_split_incident,gt_identity_error,gt_overlap_hist,gt_overmerge,gt_overmerge_cross_class,gt_overmerge_same_class,gt_second_fraction,gt_second_id,gt_second_label,gt_substantial_instances,gt_supported_fraction,gt_supported_voxels,has_association_evidence_error,has_mask_evidence_error,is_background,label_hist,label_vote_entropy,largest_component_fraction,major_connected_components_26,major_label_region_count,mean_seen_count,mean_voxel_disagreement,median_seen_count,member_observations,mixed_mask_fraction,mixed_mask_observations,nonspatial_label_score,num_detections,object_index,object_uid,object_voxels,owner_label_entropy,predicted_label,primary_evidence_label,primary_evidence_label_id,pure_member_observations,scene,second_evidence_label,second_evidence_label_id,second_label_largest_region_fraction,semantic_conflict_score,stable_evidence_voxels,voxel_majority_entropy,voxel_majority_second_fraction,voxel_majority_top_fraction,voxel_size_m,wrong_association_fraction,wrong_association_observations
0.0,0.45652173913043476,1,0.06521739130434782,1.0,final_members_only,344,0.45652173913043476,0.0,0.7936046511627907,57,wall,109,False,True,"[{""gt_id"": 57, ""gt_label"": ""wall"", ""pred_fraction"": 0.7936046511627907, ""voxels"": 273}, {""gt_id"": 25, ""gt_label"": ""floor"", ""pred_fraction"": 0.29069767441860467, ""voxels"": 100}, {""gt_id"": 50, ""gt_label"": ""blinds"", ""pred_fraction"": 0.2238372093023256, ""voxels"": 77}, {""gt_id"": 49, ""gt_label"": ""lamp"", ""pred_fraction"": 0.22093023255813954, ""voxels"": 76}, {""gt_id"": 31, ""gt_label"": ""wall-plug"", ""pred_fraction"": 0.0872093023255814, ""voxels"": 30}, {""gt_id"": 42, ""gt_label"": ""window"", ""pred_fraction"": 0.0436046511627907, ""voxels"": 15}, {""gt_id"": 88, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.00872093023255814, ""voxels"": 3}, {""gt_id"": 58, ""gt_label"": ""blinds"", ""pred_fraction"": 0.005813953488372093, ""voxels"": 2}]",True,True,False,0.29069767441860467,25,floor,5,0.8546511627906976,294,True,True,False,"{""114"": 994, ""164"": 20161, ""172"": 139}",0.20722423400915013,1.0,1,1,61.901162790697676,0.04607613745389273,62.0,109,0.6605504587155964,72,0.6086956521739131,109,0,16e7132b-7232-4e5e-9c2e-8f00323bae27,344,0.26395581331281726,stool,stool,164,37,room0,,,0.0,0.30434782608695654,333,0.0,0.0,1.0,0.05,0.918918918918919,34
0.44269664362585615,0.855072463768116,1,0.43478260869565216,1.0,final_members_only,192,0.45652173913043476,0.0,0.9114583333333334,11,table,155,True,True,"[{""gt_id"": 11, ""gt_label"": ""table"", ""pred_fraction"": 0.9114583333333334, ""voxels"": 175}, {""gt_id"": 77, ""gt_label"": ""sofa"", ""pred_fraction"": 0.546875, ""voxels"": 105}, {""gt_id"": 12, ""gt_label"": ""book"", ""pred_fraction"": 0.421875, ""voxels"": 81}, {""gt_id"": 59, ""gt_label"": ""book"", ""pred_fraction"": 0.390625, ""voxels"": 75}, {""gt_id"": 43, ""gt_label"": ""pot"", ""pred_fraction"": 0.3645833333333333, ""voxels"": 70}, {""gt_id"": 54, ""gt_label"": ""undefined"", ""pred_fraction"": 0.3072916666666667, ""voxels"": 59}, {""gt_id"": 86, ""gt_label"": ""blanket"", ""pred_fraction"": 0.015625, ""voxels"": 3}, {""gt_id"": 10, ""gt_label"": ""table"", ""pred_fraction"": 0.010416666666666666, ""voxels"": 2}, {""gt_id"": 22, ""gt_label"": ""blinds"", ""pred_fraction"": 0.010416666666666666, ""voxels"": 2}, {""gt_id"": 24, ""gt_label"": ""undefined"", ""pred_fraction"": 0.010416666666666666, ""voxels"": 2}]",True,True,False,0.546875,77,sofa,6,0.9739583333333334,187,True,True,False,"{""1"": 67, ""125"": 14150, ""159"": 916, ""53"": 3539, ""92"": 7}",0.4327923671001695,1.0,1,5,97.28645833333333,0.1221359659385265,108.0,155,0.7806451612903226,121,0.5507246376811594,155,1,678798f6-0e44-48e9-bd6a-aa39a3edf8e1,192,0.17290430438335416,pillow,pillow,125,34,room0,couch,53,0.13756613756613756,0.855072463768116,189,0.7578784625383954,0.21875,0.78125,0.05,0.5294117647058824,18
0.005671566464273687,0.45652173913043476,1,0.16666666666666666,1.0,final_members_only,389,0.45652173913043476,0.0,0.6786632390745502,88,ceiling,113,True,True,"[{""gt_id"": 88, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.6786632390745502, ""voxels"": 264}, {""gt_id"": 57, ""gt_label"": ""wall"", ""pred_fraction"": 0.2390745501285347, ""voxels"": 93}, {""gt_id"": 68, ""gt_label"": ""vent"", ""pred_fraction"": 0.15681233933161953, ""voxels"": 61}, {""gt_id"": 42, ""gt_label"": ""window"", ""pred_fraction"": 0.02570694087403599, ""voxels"": 10}, {""gt_id"": 50, ""gt_label"": ""blinds"", ""pred_fraction"": 0.02313624678663239, ""voxels"": 9}, {""gt_id"": 52, ""gt_label"": ""undefined"", ""pred_fraction"": 0.012853470437017995, ""voxels"": 5}]",True,True,False,0.2390745501285347,57,wall,3,0.8020565552699229,312,True,True,False,"{""159"": 2, ""164"": 24903, ""172"": 122, ""48"": 81, ""70"": 297}",0.07225088619820773,1.0,1,1,65.30848329048843,0.016041441189576656,65.0,113,0.5663716814159292,64,0.5072463768115942,113,2,de9fde61-2b56-4f40-a0e6-545904ed15e8,389,0.13693863430190817,stool,stool,164,49,room0,sofa chair,159,0.005208333333333333,0.30434782608695654,384,0.04649154902761415,0.005141388174807198,0.9948586118251928,0.05,0.04081632653061224,2
0.0,0.45652173913043476,1,0.06521739130434782,1.0,final_members_only,184,0.45652173913043476,0.0,0.0,,,152,False,False,[],False,False,False,0.0,,,0,0.0,0,False,True,False,"{""156"": 633, ""92"": 13865}",0.258833869663159,1.0,1,1,78.79347826086956,0.03290827567261872,93.0,160,0.4868421052631579,74,0.5797101449275363,160,3,7043cb82-a128-454a-b5b4-6852adbd54e6,184,0.23070995569147637,lamp,lamp,92,78,room0,,,0.0,0.18840579710144928,184,0.0,0.0,1.0,0.05,0.0,0
0.001084549506978738,0.9420289855072463,1,0.13043478260869565,1.0,final_members_only,260,0.45652173913043476,0.0,0.007692307692307693,11,table,532,False,True,"[{""gt_id"": 11, ""gt_label"": ""table"", ""pred_fraction"": 0.007692307692307693, ""voxels"": 2}]",False,False,False,0.0,,,0,0.007692307692307693,2,True,True,False,"{""1"": 2, ""117"": 36, ""125"": 10, ""128"": 28, ""131"": 3908, ""159"": 275, ""164"": 4755, ""172"": 1939, ""174"": 2567, ""182"": 4, ""24"": 297, ""25"": 83, ""37"": 41, ""48"": 5109, ""53"": 152, ""56"": 97, ""58"": 6, ""60"": 622, ""70"": 12340, ""92"": 33}",0.6074076189692287,1.0,1,5,124.24615384615385,0.4722335659299685,120.5,533,0.631578947368421,336,0.8405797101449275,533,4,32f5de75-381d-4db0-91c7-c41d61dacf55,260,0.7369220250202839,end table,end table,70,196,room0,stool,164,0.17374517374517376,0.9420289855072463,259,0.6660438804087893,0.17307692307692307,0.5423076923076923,0.05,1.0,196
0.32266637753663424,0.7681159420289855,1,0.32608695652173914,1.0,final_members_only,984,0.45652173913043476,0.0,0.6422764227642277,2,cabinet,193,False,True,"[{""gt_id"": 2, ""gt_label"": ""cabinet"", ""pred_fraction"": 0.6422764227642277, ""voxels"": 632}, {""gt_id"": 25, ""gt_label"": ""floor"", ""pred_fraction"": 0.5, ""voxels"": 492}, {""gt_id"": 48, ""gt_label"": ""wall"", ""pred_fraction"": 0.24085365853658536, ""voxels"": 237}, {""gt_id"": 6, ""gt_label"": ""lamp"", ""pred_fraction"": 0.01016260162601626, ""voxels"": 10}]",True,True,False,0.5,25,floor,3,0.9522357723577236,937,True,True,False,"{""40"": 94766, ""65"": 62071}",0.9684208828851546,1.0,1,1,159.3871951219512,0.37165285580747726,181.0,193,0.9637305699481865,186,0.9710144927536232,193,5,0e35b862-4869-4dca-ab87-1bbfd7a27854,984,0.9604214782515645,closet door,closet door,40,7,room0,door,65,0.001017293997965412,0.7681159420289855,983,0.021105167476406003,0.0020325203252032522,0.9979674796747967,0.05,1.0,7
0.0,0.45652173913043476,1,0.06521739130434782,1.0,final_members_only,375,0.45652173913043476,0.0,0.6613333333333333,48,wall,123,False,True,"[{""gt_id"": 48, ""gt_label"": ""wall"", ""pred_fraction"": 0.6613333333333333, ""voxels"": 248}, {""gt_id"": 88, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.4826666666666667, ""voxels"": 181}, {""gt_id"": 40, ""gt_label"": ""lamp"", ""pred_fraction"": 0.050666666666666665, ""voxels"": 19}]",True,True,False,0.4826666666666667,88,ceiling,3,1.0,375,True,True,False,"{""107"": 48, ""123"": 22, ""19"": 984, ""198"": 40221}",0.09100375153531311,1.0,1,1,110.06666666666666,0.02713690941528379,115.0,123,0.9186991869918699,113,0.5362318840579711,123,6,443a301b-2335-4cae-909d-1568e5c9f3aa,375,0.15049803589376326,window,window,198,10,room0,mirror,107,0.0027100271002710027,0.3188405797101449,369,0.10215803640865039,0.013333333333333334,0.9866666666666667,0.05,0.3,3
0.45642147635294456,0.8840579710144928,1,0.4782608695652174,1.0,final_members_only,53,0.45652173913043476,0.0,0.8301886792452831,48,wall,13,False,False,"[{""gt_id"": 48, ""gt_label"": ""wall"", ""pred_fraction"": 0.8301886792452831, ""voxels"": 44}]",False,False,False,0.0,,,1,0.8301886792452831,44,False,False,False,"{""146"": 25, ""157"": 45, ""158"": 8, ""174"": 202, ""175"": 283, ""196"": 31, ""29"": 664, ""46"": 179, ""47"": 115, ""60"": 213}",0.7921033850541742,1.0,1,4,33.301886792452834,0.4540438146572168,13.0,13,0.0,0,0.8985507246376812,13,7,3707df88-ffc3-4c08-a538-14ec8055a585,53,0.8175195311866703,toaster,toaster,175,13,room0,cabinet,29,0.20754716981132076,0.8840579710144928,53,0.7186299574084226,0.20754716981132076,0.5849056603773585,0.05,0.0,0
0.06962634724723128,0.7391304347826086,1,0.2318840579710145,1.0,final_members_only,12,0.45652173913043476,0.0,1.0,25,floor,150,True,True,"[{""gt_id"": 25, ""gt_label"": ""floor"", ""pred_fraction"": 1.0, ""voxels"": 12}]",False,False,False,0.0,,,1,1.0,12,False,False,False,"{""132"": 1238, ""191"": 37, ""99"": 549}",0.6403449395783762,1.0,1,1,152.0,0.3211304096981441,152.5,150,0.0,0,0.9420289855072463,150,8,3ffc8638-920f-4cc0-af28-54796bcb0e25,12,0.8892881527272398,power outlet,power outlet,132,150,room0,,,0.0,0.7391304347826086,12,0.0,0.0,1.0,0.05,0.0,0
0.09495393634163914,0.8405797101449275,1,0.2463768115942029,1.0,final_members_only,31,0.45652173913043476,0.0,0.967741935483871,25,floor,73,True,True,"[{""gt_id"": 25, ""gt_label"": ""floor"", ""pred_fraction"": 0.967741935483871, ""voxels"": 30}]",False,False,False,0.0,,,1,0.967741935483871,30,False,False,False,"{""132"": 152, ""141"": 443, ""173"": 24, ""191"": 78, ""99"": 1110}",0.6494728045844995,1.0,1,1,58.29032258064516,0.40593027238376134,69.0,73,0.0,0,0.8115942028985508,73,9,ed442ce2-acfd-4166-b5e9-3832c23f1fe4,31,0.6563356569694827,light switch,light switch,99,73,room0,wall,191,0.03225806451612903,0.8405797101449275,31,0.20559250818508307,0.03225806451612903,0.967741935483871,0.05,0.0,0
