best_duplicate_pair_score,combined_anomaly_score,connected_components_26,duplicate_conflict_score,evidence_coverage,evidence_scope,evidence_supported_voxels,fragmentation_rank,fragmentation_score,gt_dominant_fraction,gt_dominant_id,gt_dominant_label,gt_eligible_member_observations,gt_false_split_incident,gt_identity_error,gt_overlap_hist,gt_overmerge,gt_overmerge_cross_class,gt_overmerge_same_class,gt_second_fraction,gt_second_id,gt_second_label,gt_substantial_instances,gt_supported_fraction,gt_supported_voxels,has_association_evidence_error,has_mask_evidence_error,is_background,label_hist,label_vote_entropy,largest_component_fraction,major_connected_components_26,major_label_region_count,mean_seen_count,mean_voxel_disagreement,median_seen_count,member_observations,mixed_mask_fraction,mixed_mask_observations,nonspatial_label_score,num_detections,object_index,object_uid,object_voxels,owner_label_entropy,predicted_label,primary_evidence_label,primary_evidence_label_id,pure_member_observations,scene,second_evidence_label,second_evidence_label_id,second_label_largest_region_fraction,semantic_conflict_score,stable_evidence_voxels,voxel_majority_entropy,voxel_majority_second_fraction,voxel_majority_top_fraction,voxel_size_m,wrong_association_fraction,wrong_association_observations
0.2128972813646633,0.5454545454545454,1,0.5,1.0,final_members_only,209,0.4696969696969697,0.0,0.8373205741626795,10,ceiling,207,True,True,"[{""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.8373205741626795, ""voxels"": 175}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.784688995215311, ""voxels"": 164}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.7511961722488039, ""voxels"": 157}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.722488038277512, ""voxels"": 151}, {""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.004784688995215311, ""voxels"": 1}]",True,True,False,0.784688995215311,4,chair,4,0.9617224880382775,201,True,True,False,"{""123"": 29, ""142"": 3, ""16"": 5225, ""165"": 2965, ""183"": 17112, ""184"": 667, ""27"": 5, ""94"": 22}",0.45958082974393016,1.0,1,1,124.53588516746412,0.3441096074427724,153.0,207,0.17391304347826086,36,0.8484848484848485,207,0,4d32d276-88ef-401e-9008-00043c5c2433,209,0.7067190731915689,trash bin,trash bin,183,171,office0,picture,123,0.009708737864077669,0.5454545454545454,206,0.08264267513466042,0.009569377990430622,0.9808612440191388,0.05,0.7309941520467836,125
0.5165683963662445,0.7121212121212122,1,0.7121212121212122,1.0,final_members_only,1572,0.4696969696969697,0.0,0.8454198473282443,4,chair,240,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.8454198473282443, ""voxels"": 1329}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.80470737913486, ""voxels"": 1265}, {""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.510178117048346, ""voxels"": 802}, {""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 0.4548346055979644, ""voxels"": 715}, {""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.40903307888040713, ""voxels"": 643}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.22900763358778625, ""voxels"": 360}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 0.16412213740458015, ""voxels"": 258}, {""gt_id"": 52, ""gt_label"": ""other-leaf"", ""pred_fraction"": 0.015903307888040712, ""voxels"": 25}, {""gt_id"": 64, ""gt_label"": ""tablet"", ""pred_fraction"": 0.013994910941475827, ""voxels"": 22}]",True,True,False,0.80470737913486,58,table,7,0.9885496183206107,1554,True,True,False,"{""114"": 238, ""123"": 21, ""125"": 1860, ""14"": 5668, ""159"": 127654, ""53"": 61262, ""58"": 2109}",0.436600691029506,1.0,1,2,126.470737913486,0.32954209336963,148.0,240,0.6125,147,0.696969696969697,240,1,f3bcde54-e766-4931-ae65-6c52d5db6d46,1572,0.6154682613599872,sofa chair,sofa chair,159,93,office0,couch,53,0.09578544061302682,0.6666666666666666,1566,0.21937551063063918,0.10178117048346055,0.8880407124681934,0.05,0.5161290322580645,48
0.2128972813646633,0.9090909090909091,1,0.5,1.0,final_members_only,209,0.4696969696969697,0.0,0.937799043062201,10,ceiling,307,True,True,"[{""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.937799043062201, ""voxels"": 196}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.784688995215311, ""voxels"": 164}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.784688995215311, ""voxels"": 164}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.6363636363636364, ""voxels"": 133}]",True,True,False,0.784688995215311,4,chair,4,0.9856459330143541,206,True,True,False,"{""120"": 15, ""123"": 16, ""125"": 167, ""132"": 39, ""142"": 672, ""16"": 10051, ""165"": 5519, ""183"": 15220, ""184"": 663, ""27"": 583, ""58"": 80, ""94"": 2026}",0.5831305455923999,1.0,1,2,167.70813397129186,0.5545466681521773,208.0,307,0.4560260586319218,140,0.8181818181818182,307,2,a66971cb-acd9-4720-9778-9505861322ca,209,0.6872412516060208,trash bin,trash bin,183,167,office0,bin,16,0.03365384615384615,0.9090909090909091,208,0.22352218593630138,0.05263157894736842,0.9186602870813397,0.05,0.49700598802395207,83
0.0,0.5757575757575758,1,0.19696969696969696,1.0,final_members_only,333,0.4696969696969697,0.0,0.0,,,225,False,False,[],False,False,False,0.0,,,0,0.0,0,False,True,False,"{""1"": 541, ""113"": 175, ""159"": 4707, ""164"": 1984, ""37"": 36281, ""58"": 53, ""77"": 14572}",0.5278599550468887,1.0,1,1,175.1141141141141,0.38169508895044973,197.0,225,0.5333333333333333,120,0.6060606060606061,225,3,d556506a-49aa-4a6e-8c3b-1cd841b4bdf4,333,0.5914293361841719,chair,chair,37,105,office0,sofa chair,159,0.0030120481927710845,0.5757575757575758,332,0.03720299948856723,0.003003003003003003,0.993993993993994,0.05,0.0,0
0.7709742858578941,0.9242424242424242,1,0.9242424242424242,1.0,final_members_only,1421,0.4696969696969697,0.0,0.741027445460943,4,chair,159,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.741027445460943, ""voxels"": 1053}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.35467980295566504, ""voxels"": 504}, {""gt_id"": 66, ""gt_label"": ""tv-screen"", ""pred_fraction"": 0.32441942294159043, ""voxels"": 461}, {""gt_id"": 12, ""gt_label"": ""table"", ""pred_fraction"": 0.30823363828289935, ""voxels"": 438}, {""gt_id"": 30, ""gt_label"": ""anonymize_picture"", ""pred_fraction"": 0.21041520056298382, ""voxels"": 299}, {""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.18156228008444758, ""voxels"": 258}, {""gt_id"": 3, ""gt_label"": ""anonymize_picture"", ""pred_fraction"": 0.06685432793807178, ""voxels"": 95}, {""gt_id"": 57, ""gt_label"": ""clock"", ""pred_fraction"": 0.03237156931738212, ""voxels"": 46}, {""gt_id"": 11, ""gt_label"": ""camera"", ""pred_fraction"": 0.019000703729767768, ""voxels"": 27}, {""gt_id"": 25, ""gt_label"": ""wall-plug"", ""pred_fraction"": 0.014074595355383532, ""voxels"": 20}, {""gt_id"": 31, ""gt_label"": ""wall-plug"", ""pred_fraction"": 0.009852216748768473, ""voxels"": 14}, {""gt_id"": 45, ""gt_label"": ""wall-plug"", ""pred_fraction"": 0.00844475721323012, ""voxels"": 12}]",True,True,False,0.35467980295566504,24,wall,7,0.9859254046446164,1401,True,True,False,"{""108"": 1515, ""121"": 72, ""123"": 533, ""132"": 453, ""135"": 1036, ""136"": 1203, ""160"": 2258, ""187"": 104702, ""77"": 18}",0.15681546261237292,1.0,1,2,78.66995073891626,0.059835943420278835,86.0,159,0.8930817610062893,142,0.45454545454545453,159,4,9ee2b22c-1b4c-4162-ba8c-21a346dfaba6,1421,0.28723367606738764,tv,tv,187,17,office0,speaker,160,0.021567217828900073,0.48484848484848486,1391,0.08520538783016258,0.0211118930330753,0.971850809289233,0.05,1.0,17
0.6523978348230439,0.9696969696969697,3,0.8333333333333334,1.0,final_members_only,423,0.9696969696969697,0.01891252955082745,0.48936170212765956,51,wall,218,False,True,"[{""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.48936170212765956, ""voxels"": 207}]",False,False,False,0.0,,,1,0.48936170212765956,207,True,True,False,"{""109"": 141, ""117"": 16, ""119"": 12, ""128"": 393, ""159"": 519, ""165"": 9, ""172"": 5610, ""173"": 23, ""174"": 875, ""182"": 127, ""21"": 566, ""23"": 14, ""24"": 79, ""25"": 140, ""48"": 26767, ""53"": 288, ""56"": 64, ""60"": 15292, ""61"": 996, ""70"": 80, ""81"": 23, ""93"": 70}",0.43520978954364514,0.9810874704491725,2,4,123.177304964539,0.45480593445634704,158.0,218,0.7752293577981652,169,0.6666666666666666,218,5,6e93297f-d5b9-47be-b76d-dcbc7c95cea2,423,0.6076938957799232,coffee table,coffee table,48,49,office0,desk,60,0.021739130434782608,0.7575757575757576,414,0.42188144690473206,0.06855791962174941,0.8486997635933806,0.05,0.9183673469387755,45
0.1884390995209949,0.7878787878787878,1,0.4393939393939394,1.0,final_members_only,11,0.4696969696969697,0.0,1.0,10,ceiling,31,True,True,"[{""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 1.0, ""voxels"": 11}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.7272727272727273, ""voxels"": 8}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.7272727272727273, ""voxels"": 8}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.09090909090909091, ""voxels"": 1}]",True,True,False,0.7272727272727273,4,chair,3,1.0,11,True,True,False,"{""120"": 71, ""123"": 13, ""132"": 206, ""16"": 28, ""165"": 11, ""183"": 29, ""184"": 2, ""94"": 5}",0.6497553180355474,1.0,1,1,33.18181818181818,0.326018539743316,33.0,31,0.06451612903225806,2,1.0,31,6,9936e87a-c6b9-419e-9727-762ac54652c1,11,0.8238116333123173,power outlet,power outlet,132,29,office0,trash bin,183,0.09090909090909091,0.7878787878787878,11,0.43949698692151334,0.09090909090909091,0.9090909090909091,0.05,0.27586206896551724,8
0.3129962440896069,0.7575757575757576,1,0.6212121212121212,0.997779422649889,final_members_only,1348,0.4696969696969697,0.0,0.844559585492228,10,ceiling,150,True,True,"[{""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.844559585492228, ""voxels"": 1141}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.6424870466321243, ""voxels"": 868}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.3153219837157661, ""voxels"": 426}, {""gt_id"": 21, ""gt_label"": ""lamp"", ""pred_fraction"": 0.12731310140636565, ""voxels"": 172}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.11102886750555144, ""voxels"": 150}, {""gt_id"": 17, ""gt_label"": ""vent"", ""pred_fraction"": 0.0851221317542561, ""voxels"": 115}, {""gt_id"": 32, ""gt_label"": ""undefined"", ""pred_fraction"": 0.014803849000740192, ""voxels"": 20}, {""gt_id"": 14, ""gt_label"": ""undefined"", ""pred_fraction"": 0.0007401924500370096, ""voxels"": 1}]",True,True,False,0.6424870466321243,4,chair,6,0.9866765358993338,1333,True,True,False,"{""108"": 435, ""121"": 8, ""123"": 33, ""136"": 529, ""160"": 18, ""190"": 40, ""40"": 53892, ""42"": 40025, ""65"": 5761}",0.4205879994441362,1.0,1,1,74.73367952522256,0.45701374379553744,53.5,150,0.7333333333333333,110,0.5757575757575758,150,7,f9871d19-ba20-4689-b1c9-3637d885018c,1351,0.5786477719612787,closet door,closet door,40,40,office0,closet wall,42,0.002973977695167286,0.7575757575757576,1345,0.1094685132268769,0.022997032640949554,0.9703264094955489,0.05,0.9,36
0.0,0.9393939393939394,1,0.19696969696969696,1.0,final_members_only,350,0.4696969696969697,0.0,0.1657142857142857,35,panel,246,False,True,"[{""gt_id"": 35, ""gt_label"": ""panel"", ""pred_fraction"": 0.1657142857142857, ""voxels"": 58}, {""gt_id"": 50, ""gt_label"": ""switch"", ""pred_fraction"": 0.13428571428571429, ""voxels"": 47}, {""gt_id"": 46, ""gt_label"": ""undefined"", ""pred_fraction"": 0.10571428571428572, ""voxels"": 37}, {""gt_id"": 36, ""gt_label"": ""switch"", ""pred_fraction"": 0.054285714285714284, ""voxels"": 19}]",True,True,False,0.13428571428571429,50,switch,4,0.2571428571428571,90,True,True,False,"{""1"": 248, ""103"": 241, ""113"": 2086, ""114"": 2778, ""159"": 3673, ""164"": 3951, ""171"": 294, ""25"": 296, ""37"": 22948, ""58"": 67, ""77"": 17897}",0.6221931005710303,1.0,1,2,155.65428571428572,0.5655924178801376,175.0,246,0.9796747967479674,241,0.7575757575757576,246,8,9d5b4b06-4665-481a-953c-e71ecb925abd,350,0.6283395737741961,chair,chair,37,5,office0,folded chair,77,0.02005730659025788,0.9393939393939394,349,0.20661619953616717,0.05142857142857143,0.9342857142857143,0.05,1.0,5
0.7709742858578941,0.9242424242424242,1,0.9242424242424242,1.0,final_members_only,85,0.4696969696969697,0.0,0.8823529411764706,4,chair,66,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.8823529411764706, ""voxels"": 75}, {""gt_id"": 12, ""gt_label"": ""table"", ""pred_fraction"": 0.8823529411764706, ""voxels"": 75}, {""gt_id"": 66, ""gt_label"": ""tv-screen"", ""pred_fraction"": 0.47058823529411764, ""voxels"": 40}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.3764705882352941, ""voxels"": 32}]",True,True,False,0.8823529411764706,12,table,4,1.0,85,True,True,False,"{""132"": 455, ""135"": 1055, ""160"": 2325, ""187"": 2991}",0.8638162184835966,1.0,1,2,80.30588235294118,0.48941184183556785,80.0,66,0.4696969696969697,31,0.9696969696969697,66,9,c4bd14d3-0681-4b6f-b5a6-0caddcae1b24,85,0.819164594835246,speaker,tv,187,35,office0,speaker,160,0.4,0.9090909090909091,85,0.7029575152461508,0.4,0.5764705882352941,0.05,0.7428571428571429,26
